,hard_skills,id_annonce
5485,Linux,44961966
5485,Windows,44961966
5485,SQL,44961966
5485,Scripting Shell,44961966
5485,MySQL,44961966
5485,Javascript,44961966
5485,SQL Server,44961966
5485,ETL,44961966
5485,Oracle,44961966
5486,Linux,45051272
5486,MySQL,45051272
5486,SQL,45051272
5487,SAP,45024323
5487,Excel,45024323
5487,Tableau,45024323
5488,SAP,44987971
5488,Excel,44987971
5493,Linux,45047012
5493,PostgreSQL,45047012
5493,Docker,45047012
5493,SQL,45047012
5495,Mac,44968390
5496,Linux,45054339
5496,Windows,45054339
5496,SQL,45054339
5496,MySQL,45054339
5496,Hadoop,45054339
5496,Oracle,45054339
5497,SQL Server,44980515
5497,SQL,44980515
5500,Linux,44942701
5500,MySQL,44942701
5500,SQL,44942701
5501,Mac,45058415
5501,Excel,45058415
5501,Tableau,45058415
5501,Access,45058415
5502,SAP,44973231
5502,Excel,44973231
5503,SQL,45079396
5505,Excel,45025932
5506,SAP,45024617
5506,Excel,45024617
5507,Excel,45086818
5509,SQL,34027517
5510,Excel,45052846
5512,Excel,44961123
5513,Excel,44918298
5514,Excel,45040567
5515,Mac,45077336
5515,SAP,45077336
5515,Excel,45077336
5515,Tableau,45077336
5517,ML,45025823
5519,Windows,44970964
5519,SQL,44970964
5519,Power Apps,44970964
5519,SQL Server,44970964
5519,Power Bi,44970964
5519,ETL,44970964
5519,SAP,44970964
5520,Tableau,45053589
5521,Excel,44955512
5521,Power Bi,44955512
5522,Mac,44955731
5523,Excel,44955745
5524,SQL,44975271
5525,Mac,45053063
5525,VBA,45053063
5525,Excel,45053063
5525,Access,45053063
5526,Excel,44988890
5527,Excel,44944017
5528,Excel,44943975
5531,Excel,44980510
5535,Excel,44965276
5535,Windows,44965276
5539,SQL,44967907
5540,Oracle,44958641
5540,Excel,44958641
5541,Tableau,45062637
5542,Tableau,45062489
5543,Windows,45052625
5543,SQL,45052625
5543,MySQL,45052625
5543,SQL Server,45052625
5543,Oracle,45052625
5544,Tableau,45053544
5545,Tableau,45053520
5546,Tableau,45053510
5547,Tableau,45053478
5548,Tableau,44957665
5549,Tableau,45062402
5552,Mac,45037982
5552,Excel,45037982
5553,Mac,45037844
5553,Excel,45037844
5554,Access,45020450
5554,Excel,45020450
5555,Excel,44946040
5555,SQL,44946040
5555,VBA,44946040
5555,Power Bi,44946040
5555,Snowflake,44946040
5556,Access,45073670
5557,ML,45103272
5557,SAP,45103272
5558,Mac,45039367
5560,Mac,45020533
5560,SAP,45020533
5560,Excel,45020533
5564,Mac,45079415
5564,Access,45079415
5566,Excel,45053769
5567,Oracle,44988216
5567,Excel,44988216
5568,Tableau,44957713
5571,SQL Server,44935788
5571,SQL,44935788
5572,SAP,45026744
5572,Tableau,45026744
5574,ML,45053737
5575,Excel,45077722
5576,Excel,44974072
5577,Excel,44990589
5578,Excel,45077254
5580,SAP,45048432
5580,Qlik,45048432
5580,Excel,45048432
5580,Tableau,45048432
5581,MongoDB,44923490
5581,SQL,44923490
5581,Javascript,44923490
5581,Access,44923490
5581,SAP,44923490
5581,Docker,44923490
5583,SQL,44958315
5584,SAP,45044170
5584,Excel,45044170
5586,Access,44990596
5587,Excel,45058386
5588,Access,42406615
5590,SAP,45033552
5591,Mac,45044410
5591,machine learning,45044410
5591,Power Bi,45044410
5592,Excel,45063481
5593,Tableau,45090136
5593,SQL,45090136
5593,machine learning,45090136
5593,DataViz,45090136
5593,ETL,45090136
5593,Mac,45090136
5594,ETL,45033770
5594,Excel,45033770
5594,SQL,45033770
5595,Linux,45046401
5595,DAX,45046401
5595,Power Bi,45046401
5595,Windows,45046401
5596,Tableau,44988719
5596,SQL,44988719
5596,Azure,44988719
5596,SQL Server,44988719
5596,DataViz,44988719
5596,Power Bi,44988719
5596,ETL,44988719
5596,Datalake,44988719
5597,Linux,44979374
5597,DAX,44979374
5597,Power Bi,44979374
5597,Windows,44979374
5598,Tableau,44975727
5598,SQL,44975727
5599,Tableau,44975642
5599,SQL,44975642
5600,Tableau,44975624
5600,SQL,44975624
5601,DataViz,44964773
5601,Excel,44964773
5601,Tableau,44964773
5601,Power Bi,44964773
5602,Excel,45030094
5602,Tableau,45030094
5602,Apache,45030094
5602,SQL,45030094
5602,Spark,45030094
5602,Dataiku,45030094
5602,ETL,45030094
5602,Docker,45030094
5603,Oracle,45101167
5603,Excel,45101167
5604,Mac,45103040
5604,machine learning,45103040
5604,Qlik,45103040
5604,SQL,45103040
5605,Oracle,45063140
5605,ETL,45063140
5605,Power Bi,45063140
5605,SQL,45063140
5606,SQL,44980519
5607,Excel,45101272
5607,Tableau,45101272
5607,SQL,45101272
5607,MySQL,45101272
5607,QlikSens,45101272
5607,DataViz,45101272
5607,Power Bi,45101272
5607,Datalake,45101272
5607,Qlik,45101272
5608,Excel,45046207
5608,Tableau,45046207
5608,DataViz,45046207
5608,Dataiku,45046207
5608,Power Bi,45046207
5609,Qlik,44981762
5609,QlikSens,44981762
5609,Tableau,44981762
5610,Tableau,44960542
5610,Power Bi,44960542
5610,SQL,44960542
5611,ML,44956437
5611,Excel,44956437
5611,Tableau,44956437
5612,ML,44956410
5612,Excel,44956410
5612,Tableau,44956410
5613,Excel,45023890
5614,Power Bi,44960550
5615,Tableau,44947805
5615,Power Bi,44947805
5615,SQL,44947805
5616,Tableau,44947791
5616,Power Bi,44947791
5616,SQL,44947791
5617,Excel,44919054
5618,ML,45020457
5618,Tableau,45020457
5618,SQL,45020457
5618,NoSQL,45020457
5618,Azure,45020457
5618,Access,45020457
5618,machine learning,45020457
5618,Power Bi,45020457
5618,Mac,45020457
5619,ML,45020437
5619,Tableau,45020437
5619,SQL,45020437
5619,NoSQL,45020437
5619,Azure,45020437
5619,Access,45020437
5619,machine learning,45020437
5619,Power Bi,45020437
5619,Mac,45020437
5620,AlteryX,44990565
5620,Tableau,44990565
5620,Dataiku,44990565
5620,SQL,44990565
5621,Google Analytics,45063331
5621,SQL,45063331
5622,Excel,45025832
5624,SQL,44797888
5625,NoSQL,44924025
5625,ETL,44924025
5625,data mining,44924025
5625,SQL,44924025
5626,Tableau,45043995
5627,Excel,44976879
5627,Qlik,44976879
5627,SQL,44976879
5628,Access,45103107
5628,Power Bi,45103107
5629,Tableau,45056284
5629,Power Bi,45056284
5630,Tableau,44942489
5630,SQL,44942489
5630,ETL,44942489
5630,Oracle,44942489
5630,MicroStrategy,44942489
5631,Excel,45063037
5631,SQL,45063037
5631,PySpark,45063037
5631,Spark,45063037
5631,Power Bi,45063037
5631,Databricks,45063037
5632,Tableau,45024474
5632,Windows,45024474
5632,Access,45024474
5632,Power Bi,45024474
5632,DAX,45024474
5633,Excel,44997406
5634,Excel,44935990
5634,Power Bi,44935990
5634,SQL,44935990
5635,Mac,44935993
5635,VBA,44935993
5635,Excel,44935993
5635,Power Bi,44935993
5636,Excel,45043170
5636,Tableau,45043170
5636,SQL,45043170
5637,Excel,44862992
5639,Excel,44958254
5640,Databricks,45014507
5640,Excel,45014507
5640,SQL,45014507
5641,SQL,45026708
5642,Excel,45026911
5642,Tableau,45026911
5642,Power Bi,45026911
5643,Power Bi,45021744
5643,SQL,45021744
5644,SQL,44922668
5649,Mac,45055376
5649,VBA,45055376
5649,Excel,45055376
5652,Excel,45053467
5653,Tableau,45086614
5653,Power Bi,45086614
5655,Javascript,44933374
5655,SQL,44933374
5656,Access,44991540
5656,Excel,44991540
5657,SAP,44931102
5658,Excel,44928024
5659,Mac,44921235
5660,SAP,45086798
5661,SQL,45021803
5662,SAP,44928920
5663,Javascript,44923399
5666,Tableau,44918976
5669,ML,45023058
5669,SAP,45023058
5671,Mac,44930713
5672,Excel,45022398
5682,Tableau,44919866
5682,machine learning,44919866
5682,Dataiku,44919866
5682,Mac,44919866
5682,Datalake,44919866
5682,DAX,44919866
5683,SAP,45021981
5685,Tableau,45021941
5686,SAP,45021582
5687,SAP,44955498
5687,Excel,44955498
5688,ML,45062512
5688,Oracle,45062512
5688,SQL,45062512
5690,Oracle,45022175
5690,Tableau,45022175
5690,Power Bi,45022175
5690,SQL,45022175
5691,SQL,44994242
5693,Mac,45071916
5693,Tableau,45071916
5694,Mac,45098895
5694,Excel,45098895
5695,Access,45098921
5695,Power Bi,45098921
5696,SQL,44997279
5699,Access,45062972
5700,Excel,45101437
5701,VBA,44918692
5701,Excel,44918692
5701,ETL,44918692
5701,SQL,44918692
5702,Mac,43744279
5702,Qlik,43744279
5702,Excel,43744279
5702,Tableau,43744279
5703,Mac,44981163
5703,Linux,44981163
5703,Windows,44981163
5705,machine learning,44996505
5705,MySQL,44996505
5705,Mac,44996505
5705,SQL,44996505
5706,VBA,44980073
5706,Excel,44980073
5706,Tableau,44980073
5707,VBA,45000578
5707,Excel,45000578
5707,SQL,45000578
5708,Tableau,44979942
5709,Windows,45058060
5709,SQL,45058060
5710,Excel,44980249
5710,Tableau,44980249
5711,Mac,45071988
5711,Qlik,45071988
5711,Excel,45071988
5711,Tableau,45071988
5712,Tableau,45100223
5713,Excel,44996486
5713,Power Bi,44996486
5714,Mac,45087455
5714,SQL,45087455
5716,Mac,45085220
5716,SAP,45085220
5716,Excel,45085220
5717,Mac,45085221
5717,SAP,45085221
5717,Excel,45085221
5718,SQL,44983937
5719,Excel,44932227
5719,Docker,44932227
5720,Oracle,45099846
5720,Excel,45099846
5722,Google Analytics,45087452
5722,Excel,45087452
5722,Tableau,45087452
5722,SQL,45087452
5723,Access,45085211
5723,SQL,45085211
5724,Excel,45083920
5724,Tableau,45083920
5724,Power Bi,45083920
5725,Excel,45071888
5725,Tableau,45071888
5725,SQL,45071888
5726,Excel,45071900
5727,Excel,45063118
5727,Tableau,45063118
5727,SQL,45063118
5727,Power Bi,45063118
5727,Looker,45063118
5728,Excel,45062870
5728,Tableau,45062870
5728,SQL,45062870
5728,VBA,45062870
5728,Power Bi,45062870
5729,ML,45056194
5729,Excel,45056194
5729,Tableau,45056194
5729,SQL,45056194
5729,machine learning,45056194
5729,Mac,45056194
5730,Excel,44936805
5731,Qlik,44994157
5731,Looker,44994157
5731,Tableau,44994157
5731,SQL,44994157
5732,Tableau,44981008
5732,SQL,44981008
5733,SQL,44968015
5734,Qlik,44932194
5734,Excel,44932194
5734,Tableau,44932194
5734,Hadoop,44932194
5735,Power Bi,44925869
5736,Access,44918716
5736,Excel,44918716
5736,SQL,44918716
5737,Excel,45071882
5738,Excel,44982477
5739,Excel,44953602
5740,VBA,45089610
5740,Excel,45089610
5740,Google Analytics,45089610
5741,Datalake,45071898
5741,Excel,45071898
5741,MicroStrategy,45071898
5742,Excel,45056164
5742,SQL,45056164
5742,PySpark,45056164
5742,Spark,45056164
5742,Power Bi,45056164
5742,SAP,45056164
5742,Databricks,45056164
5743,ML,44994459
5743,VS Code,44994459
5743,Excel,44994459
5743,SQL,44994459
5744,Excel,44984017
5744,Tableau,44984017
5744,SQL,44984017
5744,Power Bi,44984017
5744,ETL,44984017
5744,Mac,44984017
5745,Tableau,44983955
5746,Access,44961854
5746,Tableau,44961854
5746,SQL,44961854
5747,Access,44953787
5747,Tableau,44953787
5747,SQL,44953787
5748,Access,44953354
5748,Tableau,44953354
5748,SQL,44953354
5749,ML,45085179
5749,Excel,45085179
5749,Tableau,45085179
5749,SQL,45085179
5749,Mac,45085179
5749,Looker,45085179
5750,DAX,45085209
5750,Tableau,45085209
5750,SQL,45085209
5750,MongoDB,45085209
5750,Azure,45085209
5750,Spark,45085209
5750,Google Analytics,45085209
5750,Snowflake,45085209
5750,Qlik,45085209
5751,Excel,45085190
5752,Access,45084258
5752,Tableau,45084258
5753,Tableau,44945388
5753,SQL,44945388
5753,Azure,44945388
5753,Power Bi,44945388
5753,ETL,44945388
5753,Looker,44945388
5753,DAX,44945388
5754,ML,45050627
5754,SAP,45050627
5756,Excel,44993403
5758,Excel,44992094
5759,SQL,44993077
5760,Access,34001988
5760,Excel,34001988
5762,ML,44980998
5762,SQL,44980998
5764,Tableau,44945390
5764,SQL,44945390
5764,Azure,44945390
5764,Power Bi,44945390
5764,ETL,44945390
5764,Looker,44945390
5764,DAX,44945390
5765,SAP,45021647
5766,Spark,45081187
5766,ETL,45081187
5766,Oracle,45081187
5766,Datalake,45081187
5766,Qlik,45081187
5767,ML,44925809
5767,SQL,44925809
5768,Tableau,45099554
5768,SQL,45099554
5769,Tableau,45062889
5769,Power Bi,45062889
5769,SQL,45062889
5770,Tableau,45062853
5770,Power Bi,45062853
5770,SQL,45062853
5771,Tableau,45062845
5771,Power Bi,45062845
5771,SQL,45062845
5772,Excel,44961871
5773,Apache,45062947
5773,Spark,45062947
5773,Power Bi,45062947
5773,SQL,45062947
5774,Apache,45062906
5774,Spark,45062906
5774,Power Bi,45062906
5774,SQL,45062906
5775,Apache,45062873
5775,Spark,45062873
5775,Power Bi,45062873
5775,SQL,45062873
5776,ML,45102150
5777,Tableau,45061842
5778,Hadoop,45053887
5778,SQL,45053887
5779,SQL,44974115
5779,Azure,44974115
5779,Spark,44974115
5779,Hadoop,44974115
5779,SEMARCHY,44974115
5779,Databricks,44974115
5779,Snowflake,44974115
5781,ML,44941916
5781,SQL,44941916
5781,NoSQL,44941916
5781,Spark,44941916
5781,Dataiku,44941916
5782,Hadoop,45028698
5782,SQL,45028698
5783,ML,44956414
5783,Jupyter,44956414
5783,Mac,44956414
5783,Tableau,44956414
5783,SQL,44956414
5783,MongoDB,44956414
5783,Azure,44956414
5783,Docker,44956414
5783,Spark,44956414
5783,Cassandra,44956414
5783,PostgreSQL,44956414
5783,machine learning,44956414
5783,Dataiku,44956414
5783,Shiny,44956414
5783,Qlik,44956414
5785,Spark,44960400
5785,Hadoop,44960400
5785,machine learning,44960400
5785,Mac,44960400
5785,Docker,44960400
5786,Excel,45077709
5786,Tableau,45077709
5786,Power Bi,45077709
5788,Excel,44918391
5788,Tableau,44918391
5789,Azure,45051015
5789,ETL,45051015
5789,Power Bi,45051015
5789,SQL,45051015
5790,SQL,44990552
5790,PySpark,44990552
5790,Spark,44990552
5790,Hadoop,44990552
5790,Datalake,44990552
5791,Excel,45062152
5792,Excel,45061794
5793,Tableau,44970172
5794,Tableau,44949566
5795,Tableau,45030117
5796,Excel,43883597
5797,Excel,45044727
5801,Mac,44971236
5801,Azure,44971236
5801,machine learning,44971236
5801,Datalake,44971236
5802,Tableau,44917132
5802,ETL,44917132
5802,Azure,44917132
5802,DataViz,44917132
5802,Power Bi,44917132
5802,AlteryX,44917132
5802,Dataiku,44917132
5802,Snowflake,44917132
5802,Qlik,44917132
5803,Excel,45077748
5804,Mac,44967733
5804,Azure,44967733
5804,machine learning,44967733
5804,Datalake,44967733
5805,SQL,44960548
5805,Javascript,44960548
5805,SEMARCHY,44960548
5805,Power Bi,44960548
5805,ETL,44960548
5806,Excel,44956642
5807,Azure,45079591
5807,Snowflake,45079591
5807,Excel,45079591
5807,ETL,45079591
5810,Excel,45033998
5810,Tableau,45033998
5810,SQL,45033998
5810,Hadoop,45033998
5810,PostgreSQL,45033998
5811,Excel,44993387
5813,ML,44956411
5814,Tableau,45042073
5815,Excel,45044481
5815,Tableau,45044481
5815,SQL,45044481
5816,Tableau,44918982
5816,SQL,44918982
5816,PySpark,44918982
5816,Spark,44918982
5816,Hadoop,44918982
5816,machine learning,44918982
5816,Dataiku,44918982
5816,Mac,44918982
5817,ML,44956450
5820,Mac,44993431
5820,machine learning,44993431
5821,Spark,45087345
5821,Access,45087345
5821,Dataiku,45087345
5821,Datalake,45087345
5821,Airflow,45087345
5822,ML,44958951
5822,SQL,44958951
5822,NoSQL,44958951
5822,Spark,44958951
5822,Hadoop,44958951
5822,Access,44958951
5822,Docker,44958951
5823,SQL,44971003
5824,Access,44916219
5824,Snowflake,44916219
5824,Airflow,44916219
5825,Excel,45077749
5825,Azure,45077749
5825,QlikSens,45077749
5825,Power Bi,45077749
5825,Datalake,45077749
5825,Qlik,45077749
5826,Apache,44993320
5826,SQL,44993320
5826,MongoDB,44993320
5826,NoSQL,44993320
5826,Azure,44993320
5826,Spark,44993320
5826,Hadoop,44993320
5826,Access,44993320
5826,Cassandra,44993320
5826,Snowflake,44993320
5826,Docker,44993320
5827,ML,44958974
5827,SQL,44958974
5827,Power Bi,44958974
5827,ETL,44958974
5827,Looker,44958974
5828,SQL,44917092
5829,SQL,45086181
5829,NoSQL,45086181
5829,Spark,45086181
5829,Javascript,45086181
5829,machine learning,45086181
5829,Mac,45086181
5829,Airflow,45086181
5830,ETL,45046280
5831,Excel,44992087
5831,DataViz,44992087
5831,ETL,44992087
5834,ETL,45048188
5834,Excel,45048188
5834,Power Bi,45048188
5834,SQL,45048188
5835,Excel,45029740
5835,Power Bi,45029740
5835,ETL,45029740
5836,ML,42511268
5836,machine learning,42511268
5836,Mac,42511268
5837,ETL,45086159
5837,Datalake,45086159
5837,SQL,45086159
5838,Azure,44956991
5838,Tableau,44956991
5838,DAX,44956991
5838,Power Bi,44956991
5839,SQL,45079269
5839,PySpark,45079269
5839,Azure,45079269
5839,Spark,45079269
5839,Power Bi,45079269
5840,Excel,45068461
5840,SQL,45068461
5840,MongoDB,45068461
5840,Spark,45068461
5840,Hadoop,45068461
5840,SAP,45068461
5841,Apache,45020435
5841,SQL,45020435
5841,NoSQL,45020435
5841,Azure,45020435
5841,Spark,45020435
5841,Hadoop,45020435
5841,Access,45020435
5841,Datalake,45020435
5841,Docker,45020435
5842,Apache,45020430
5842,SQL,45020430
5842,NoSQL,45020430
5842,Azure,45020430
5842,Spark,45020430
5842,Hadoop,45020430
5842,Access,45020430
5842,Datalake,45020430
5842,Docker,45020430
5843,QlikSens,44954254
5843,Qlik,44954254
5843,SQL,44954254
5844,Mac,44954023
5846,Oracle,44979763
5846,ETL,44979763
5846,Excel,44979763
5846,SQL,44979763
5847,NoSQL,44955154
5847,ETL,44955154
5847,SQL,44955154
5849,ML,45024802
5849,Excel,45024802
5852,Excel,44935945
5852,SQL,44935945
5853,Access,45063161
5853,SAP,45063161
5853,Excel,45063161
5855,SQL,45037900
5855,DataViz,45037900
5855,Power Bi,45037900
5855,ETL,45037900
5855,Mac,45037900
5855,SAP,45037900
5855,Snowflake,45037900
5856,SQL,45037746
5856,DataViz,45037746
5856,Power Bi,45037746
5856,ETL,45037746
5856,Mac,45037746
5856,SAP,45037746
5856,Snowflake,45037746
5857,Looker,45080811
5857,Power Bi,45080811
5857,SQL,45080811
5858,Snowflake,44978329
5858,ETL,44978329
5858,SQL,44978329
5859,Windows,44917400
5859,SQL,44917400
5859,NoSQL,44917400
5859,Azure,44917400
5859,Spark,44917400
5859,Javascript,44917400
5859,Hadoop,44917400
5859,ETL,44917400
5861,ML,45077723
5861,Spark,45077723
5861,SQL,45077723
5862,SEMARCHY,44916362
5863,Mac,44987419
5863,machine learning,44987419
5863,Access,44987419
5863,Power Bi,44987419
5864,Snowflake,45092943
5865,Access,45063284
5865,SAP,45063284
5865,Excel,45063284
5866,ML,45028401
5866,Excel,45028401
5866,SQL,45028401
5867,ML,45028398
5867,Excel,45028398
5867,SQL,45028398
5868,ML,45028389
5868,Excel,45028389
5868,SQL,45028389
5869,ML,45028385
5869,Excel,45028385
5869,SQL,45028385
5870,ML,45028380
5870,Excel,45028380
5870,SQL,45028380
5871,ML,45028365
5871,Excel,45028365
5871,SQL,45028365
5872,SQL,45042617
5872,Azure,45042617
5872,MySQL,45042617
5872,Spark,45042617
5872,Hadoop,45042617
5872,Datalake,45042617
5873,ML,45099401
5874,Excel,44943372
5875,SQL,44990630
5875,NoSQL,44990630
5875,Azure,44990630
5875,Spark,44990630
5875,Hadoop,44990630
5875,Access,44990630
5875,SEMARCHY,44990630
5875,ETL,44990630
5876,ML,45054270
5876,SQL,45054270
5876,Power Bi,45054270
5876,ETL,45054270
5876,Looker,45054270
5877,SAP,45025423
5878,ML,45028452
5878,Excel,45028452
5878,Power Bi,45028452
5878,SQL,45028452
5879,ML,45028440
5879,Excel,45028440
5879,Power Bi,45028440
5879,SQL,45028440
5880,ML,45028435
5880,Excel,45028435
5880,Power Bi,45028435
5880,SQL,45028435
5881,ML,45028427
5881,Excel,45028427
5881,Power Bi,45028427
5881,SQL,45028427
5882,ML,45028426
5882,Excel,45028426
5882,Power Bi,45028426
5882,SQL,45028426
5883,ML,45028419
5883,Excel,45028419
5883,Power Bi,45028419
5883,SQL,45028419
5884,SQL,45079994
5884,NoSQL,45079994
5884,Azure,45079994
5884,Spark,45079994
5884,Hadoop,45079994
5884,Access,45079994
5884,ETL,45079994
5885,Mac,45077801
5885,Excel,45077801
5886,Spark,44990615
5886,Dataiku,44990615
5887,ETL,44947301
5887,Power Bi,44947301
5887,SQL,44947301
5888,Spark,45079976
5888,Dataiku,45079976
5889,Spark,45079419
5889,Tableau,45079419
5889,Dataiku,45079419
5889,SQL,45079419
5890,ML,45099405
5890,machine learning,45099405
5890,Mac,45099405
5890,Docker,45099405
5892,Mac,44935804
5892,machine learning,44935804
5892,Access,44935804
5893,Access,45058472
5893,Airflow,45058472
5893,Apache,45058472
5893,SQL,45058472
5902,Power Bi,45023722
5903,Tableau,44955400
5903,SQL,44955400
5904,Datalake,45101131
5905,NoSQL,45023121
5905,SQL,45023121
5907,ETL,44955509
5907,Excel,44955509
5907,SQL,44955509
5908,Azure,45022276
5908,SQL,45022276
5909,PySpark,44955499
5909,Azure,44955499
5909,Spark,44955499
5909,ETL,44955499
5909,SAP,44955499
5909,Databricks,44955499
5909,Snowflake,44955499
5910,Excel,45023396
5911,ML,45022755
5911,Azure,45022755
5911,ETL,45022755
5912,Spark,45021626
5912,Hadoop,45021626
5913,SAP,45074579
5913,Excel,45074579
5914,ML,45022283
5914,SAP,45022283
5915,Excel,45022284
5915,Spark,45022284
5915,machine learning,45022284
5915,Dataiku,45022284
5915,Mac,45022284
5916,Excel,45086856
5917,SQL Server,45086894
5917,Datalake,45086894
5917,SQL,45086894
5919,Mac,45027554
5922,Oracle,44927071
5922,SAP,44927071
5922,Excel,44927071
5922,Tableau,44927071
5923,Excel,44950282
5923,Tableau,44950282
5923,QlikSens,44950282
5923,DataViz,44950282
5923,ETL,44950282
5923,Qlik,44950282
5924,DataViz,45028790
5924,machine learning,45028790
5924,Mac,45028790
5924,Tableau,45028790
5925,Mac,44997291
5925,machine learning,44997291
5925,Spark,44997291
